ITO index from index info
547.49013	3.48223	0.01212
549.08049	3.47643	0.01206
550.67	3.47063	0.01201
552.25958	3.46485	0.01196
553.83995	3.45907	0.01191
555.43042	3.4533	0.01186
557.0197	3.44754	0.01182
558.60977	3.44179	0.01178
560.19953	3.43604	0.01174
561.78046	3.43031	0.0117
563.37034	3.42458	0.01166
564.95967	3.41885	0.01163
566.55049	3.41314	0.0116
568.13953	3.40743	0.01156
569.72018	3.40172	0.01154
571.30966	3.39603	0.01151
572.90036	3.39033	0.01148
574.49004	3.38465	0.01146
576.06975	3.37897	0.01144
577.66039	3.37329	0.01142
579.24977	3.36762	0.0114
580.84005	3.36195	0.01138
582.41984	3.35628	0.01137
584.01052	3.35063	0.01135
585.59963	3.34497	0.01134
587.18015	3.33932	0.01133
588.77038	3.33367	0.01132
590.35995	3.32802	0.01132
591.94995	3.32238	0.01131
593.52973	3.31674	0.01131
595.12032	3.3111	0.0113
596.70997	3.30547	0.0113
598.29022	3.29984	0.0113
599.88006	3.29421	0.0113
601.46992	3.28858	0.0113
603.05004	3.28295	0.01131
604.6397	3.27733	0.01131
606.23041	3.2717	0.01132
607.8098	3.26608	0.01132
609.39991	3.26046	0.01133
610.97969	3.25484	0.01134
612.57018	3.24922	0.01135
614.16017	3.2436	0.01136
615.73946	3.23798	0.01138
617.32943	3.23236	0.01139
618.90975	3.22674	0.0114
620.49947	3.22113	0.01142
622.08963	3.21551	0.01144
623.6698	3.20989	0.01146
625.26062	3.20427	0.01148
626.83992	3.19865	0.0115
628.42985	3.19303	0.01152
630.01065	3.18741	0.01154
631.59943	3.18179	0.01156
633.18019	3.17616	0.01159
634.77023	3.17054	0.01161
636.34936	3.16491	0.01164
637.94045	3.15929	0.01167
639.52041	3.15366	0.01169
641.10958	3.14803	0.01172
642.69014	3.1424	0.01175
644.2799	3.13676	0.01178
645.85945	3.13113	0.01182
647.44957	3.12549	0.01185
649.03067	3.11985	0.01188
650.61951	3.11421	0.01192
652.20054	3.10857	0.01195
653.7907	3.10292	0.01199
655.37001	3.09727	0.01202
656.95985	3.09162	0.01206
658.54006	3.08596	0.0121
660.12062	3.0803	0.01214
661.71024	3.07464	0.01218
663.28993	3.06898	0.01222
664.88013	3.06331	0.01226
666.4602	3.05764	0.0123
668.04035	3.05197	0.01235
669.6295	3.04629	0.01239
671.2097	3.04061	0.01243
672.78983	3.03493	0.01248
674.38045	3.02924	0.01253
675.96032	3.02355	0.01257
677.53995	3.01785	0.01262
679.13006	3.01215	0.01267
680.71065	3.00645	0.01272
682.2893	3.00074	0.01277
683.87996	2.99503	0.01282
685.45925	2.98931	0.01287
687.03956	2.98359	0.01292
688.61925	2.97787	0.01297
690.20941	2.97214	0.01302
691.78937	2.96641	0.01308
693.37016	2.96067	0.01313
694.95014	2.95492	0.01319
696.54058	2.94918	0.01324
698.12043	2.94342	0.0133
699.69929	2.93767	0.01336
701.28039	2.93191	0.01341
702.8703	2.92614	0.01347
704.44923	2.92037	0.01353
706.03028	2.91459	0.01359
707.61009	2.90881	0.01365
709.19027	2.90302	0.01371
710.77079	2.89723	0.01377
712.36006	2.89143	0.01383
713.93945	2.88563	0.0139
715.52074	2.87982	0.01396
717.10047	2.874	0.01402
718.6803	2.86818	0.01409
720.26019	2.86236	0.01415
721.84008	2.85653	0.01422
723.41994	2.85069	0.01428
724.99972	2.84485	0.01435
726.58993	2.839	0.01442
728.16945	2.83314	0.01449
729.75052	2.82728	0.01455
731.32955	2.82142	0.01462
732.91005	2.81555	0.01469
734.4902	2.80967	0.01476
736.06995	2.80378	0.01483
737.64925	2.79789	0.0149
739.22987	2.792	0.01498
740.80996	2.78609	0.01505
742.38947	2.78018	0.01512
743.97019	2.77427	0.01519
745.55023	2.76835	0.01527
747.12955	2.76242	0.01534
748.70997	2.75648	0.01542
750.28958	2.75054	0.01549
751.86078	2.74459	0.01557
753.44047	2.73864	0.01565
755.01921	2.73268	0.01572
756.60076	2.72671	0.0158
758.17936	2.72074	0.01588
759.76071	2.71476	0.01596
761.34093	2.70877	0.01604
762.91998	2.70277	0.01612
764.49974	2.69677	0.0162
766.0704	2.69076	0.01628
767.64949	2.68475	0.01636
769.22918	2.67873	0.01644
770.80944	2.6727	0.01653
772.39024	2.66666	0.01661
773.95955	2.66062	0.01669
775.53926	2.65457	0.01678
777.1194	2.64851	0.01686
778.69991	2.64244	0.01695
780.28078	2.63637	0.01703
781.84972	2.63029	0.01712
783.42909	2.62421	0.0172
785.01073	2.61811	0.01729
786.59052	2.61201	0.01738
788.1601	2.6059	0.01747
789.74012	2.59979	0.01755
791.32022	2.59367	0.01764
792.88988	2.58754	0.01773
794.46999	2.5814	0.01782
796.05007	2.57525	0.01791
797.61947	2.5691	0.018
799.19934	2.56294	0.0181
800.7705	2.55677	0.01819
802.34999	2.5506	0.01828
803.92926	2.54441	0.01837
805.49962	2.53822	0.01847
807.08046	2.53202	0.01856
808.65007	2.52582	0.01866
810.23018	2.5196	0.01875
811.80988	2.51338	0.01885
813.3803	2.50715	0.01894
814.95903	2.50092	0.01904
816.53055	2.49467	0.01914
818.11038	2.48842	0.01923
819.68064	2.48216	0.01933
821.2592	2.47589	0.01943
822.83029	2.46961	0.01953
824.40968	2.46333	0.01963
825.97921	2.45704	0.01973
827.55016	2.45074	0.01983
829.12939	2.44443	0.01993
830.70084	2.43811	0.02003
832.28058	2.43179	0.02013
833.8501	2.42546	0.02024
835.4302	2.41912	0.02034
836.99995	2.41277	0.02044
838.57092	2.40641	0.02054
840.15015	2.40005	0.02065
841.72116	2.39368	0.02075
843.29094	2.3873	0.02086
844.86896	2.38091	0.02096
846.44096	2.37451	0.02107
848.00922	2.3681	0.02118
849.59052	2.36169	0.02128
851.16082	2.35527	0.02139
852.72965	2.34884	0.0215
854.29941	2.3424	0.02161
855.87985	2.33595	0.02172
857.44898	2.3295	0.02183
859.01895	2.32304	0.02194
860.58973	2.31657	0.02205
862.15884	2.31009	0.02216
863.74114	2.3036	0.02227
865.30928	2.2971	0.02238
866.88062	2.2906	0.02249
868.45013	2.28408	0.02261
870.02028	2.27756	0.02272
871.59105	2.27103	0.02283
873.15988	2.26449	0.02295
874.73946	2.25794	0.02306
876.30941	2.25139	0.02318
877.87985	2.24483	0.02329
879.45078	2.23825	0.02341
881.01957	2.23167	0.02353
882.58877	2.22508	0.02364
884.16096	2.21848	0.02376
885.73092	2.21188	0.02388
887.3012	2.20526	0.024
888.86916	2.19864	0.02412
890.44003	2.192	0.02424
892.01115	2.18536	0.02436
893.57983	2.17871	0.02448
895.14869	2.17206	0.0246
896.72039	2.16539	0.02472
898.28955	2.15871	0.02484
899.8588	2.15203	0.02497
901.41999	2.14533	0.02509
902.98933	2.13863	0.02521
904.55869	2.13192	0.02534
906.13077	2.1252	0.02546
907.70008	2.11848	0.02558
909.26931	2.11174	0.02571
910.83015	2.10499	0.02584
912.39913	2.09824	0.02596
913.97074	2.09148	0.02609
915.53939	2.08471	0.02622
917.11063	2.07792	0.02634
918.67037	2.07114	0.02647
920.24108	2.06434	0.0266
921.80867	2.05753	0.02673
923.37876	2.05072	0.02686
924.93994	2.04389	0.02699
926.50927	2.03706	0.02712
928.08107	2.03022	0.02725
929.6409	2.02336	0.02738
931.20889	2.0165	0.02751
932.77927	2.00964	0.02765
934.34039	2.00276	0.02778
935.90967	1.99587	0.02791
937.46958	1.98898	0.02805
939.04057	1.98207	0.02818
940.61094	1.97516	0.02832
942.1688	1.96824	0.02845
943.74074	1.96131	0.02859
945.30005	1.95437	0.02872
946.8705	1.94742	0.02886
948.43118	1.94046	0.029
950.00003	1.93349	0.02913
951.55896	1.92652	0.02927
953.12909	1.91953	0.02941
954.6892	1.91254	0.02955
956.25138	1.90554	0.02969
957.81868	1.89853	0.02983
959.37885	1.8915	0.02997
960.95026	1.88448	0.03011
962.51138	1.87744	0.03025
964.07138	1.87039	0.0304
965.63956	1.86333	0.03054
967.20037	1.85627	0.03068
968.75996	1.84919	0.03083
970.33088	1.84211	0.03097
971.89114	1.83502	0.03111
973.45011	1.82791	0.03126
975.02043	1.8208	0.0314
976.57992	1.81368	0.03155
978.14122	1.80656	0.0317
979.70111	1.79942	0.03184
981.25956	1.79227	0.03199
982.82942	1.78511	0.03214
984.39138	1.77795	0.03229
985.94859	1.77078	0.03244
987.51073	1.76359	0.03259
989.07131	1.7564	0.03274
990.63027	1.7492	0.03289
992.20073	1.74199	0.03304
993.7597	1.73477	0.03319
995.32028	1.72754	0.03334
996.87913	1.7203	0.03349
998.43955	1.71306	0.03365
1000.00153	1.7058	0.0338
